,policy_id,authorities_contacted_police,injury_claim,num_vehicles_involved,incident_type_collision,policy_liability,fraud,customer_gender_male,num_injuries,incident_dow,collision_type_front,driver_relationship_self,authorities_contacted_fire,incident_day,total_claim_amount,incident_month,incident_severity,policy_state_or,customer_gender_female,collision_type_rear,policy_state_id,incident_type_theft,policy_deductable,policy_state_az,policy_state_ca,num_witnesses,driver_relationship_spouse,driver_relationship_na,policy_state_nv,vehicle_claim,policy_annual_premium,driver_relationship_other,incident_hour,collision_type_na,driver_relationship_child,num_claims_past_year,months_as_customer,police_report_available,authorities_contacted_ambulance,customer_education,customer_age,incident_type_breakin,auto_year,authorities_contacted_none,num_insurers_past_5_years,collision_type_side,policy_state_wa
3856,3855,1,0.0,3,1,3,0,0,0,3,1,1,0,17,33000.0,1,2,0,1,0,1,0,750,0,0,4,0,0,0,33000.0,3000,0,17,0,0,0,100,1,0,3,42,0,2020,0,1,0,0
3857,549,0,0.0,2,1,3,0,1,0,6,1,0,0,24,13000.0,2,0,0,0,0,1,0,750,0,0,2,1,0,0,13000.0,3000,0,16,0,0,0,3,0,0,1,18,0,2019,1,2,0,0
3858,2472,1,0.0,3,1,1,0,0,0,3,1,1,0,6,11500.0,6,0,0,1,0,0,0,750,0,1,4,0,0,0,11500.0,3000,0,15,0,0,0,202,1,0,3,47,0,2017,0,1,0,0
3859,845,1,0.0,2,1,0,0,1,0,2,0,1,0,4,15000.0,12,1,0,0,0,0,0,750,0,1,2,0,0,0,15000.0,3000,0,2,0,0,0,55,1,0,2,45,0,2020,0,2,1,0
3860,4338,1,21500.0,4,1,1,0,1,2,1,1,1,0,26,50000.0,3,2,0,0,0,0,0,750,0,0,4,0,0,0,28500.0,2650,0,7,0,0,0,125,1,0,4,45,0,2016,0,1,0,1
3861,2682,0,0.0,2,1,0,0,1,0,4,0,0,0,14,6000.0,6,0,0,0,1,0,0,750,0,1,1,1,0,0,6000.0,3000,0,12,0,0,0,43,0,0,4,32,0,2016,1,1,0,0
3862,2746,1,50000.0,4,1,1,0,0,2,4,0,0,0,13,82500.0,9,2,1,1,1,0,0,750,0,0,3,0,0,0,32500.0,3000,1,7,0,0,0,50,1,0,1,58,0,2014,0,2,0,0
3863,2809,0,0.0,2,1,0,1,1,0,2,0,1,0,14,20000.0,8,0,0,0,0,0,0,750,0,1,0,0,0,0,20000.0,3000,0,9,0,0,0,162,0,0,1,72,0,2020,1,1,1,0
3864,4509,1,30000.0,3,1,0,0,1,3,3,0,0,0,8,61000.0,8,2,0,0,0,0,0,750,0,1,0,0,0,0,31000.0,2900,0,10,0,1,0,52,1,0,3,27,0,2015,0,1,1,0
3865,2854,1,0.0,2,1,1,0,0,0,2,0,0,0,27,19500.0,3,1,0,1,0,0,0,750,0,1,2,1,0,0,19500.0,3000,0,7,0,0,0,141,0,0,3,58,0,2020,0,1,1,0
3866,4617,1,0.0,2,1,1,0,1,0,4,1,1,0,12,10000.0,4,0,0,0,0,0,0,750,0,1,2,0,0,0,10000.0,2700,0,22,0,0,0,33,1,0,2,43,0,2012,0,3,0,0
3867,4688,1,12000.0,4,1,2,0,1,2,6,1,1,0,3,49500.0,2,2,0,0,0,0,0,750,1,0,2,0,0,0,37500.0,2600,0,6,0,0,0,61,1,0,3,59,0,2017,0,1,0,0
3868,1479,0,0.0,2,1,0,0,0,0,3,1,0,0,26,17500.0,12,0,0,1,0,0,0,750,0,1,3,0,0,0,17500.0,3000,1,10,0,0,0,63,0,0,3,23,0,2017,1,1,0,0
3869,3118,1,0.0,1,0,1,0,1,0,3,0,0,0,25,17500.0,4,0,0,0,0,0,0,750,0,0,0,0,1,0,17500.0,2600,0,12,1,0,0,183,1,0,2,59,1,2019,0,1,0,1
3870,4845,1,6000.0,2,1,1,0,1,1,0,1,1,0,18,22500.0,11,1,0,0,0,0,0,750,0,1,0,0,0,0,16500.0,3000,0,14,0,0,0,58,1,0,4,50,0,2016,0,2,0,0
3871,1621,1,50000.0,2,1,1,0,0,2,6,0,1,0,2,63500.0,6,1,0,1,0,1,0,750,0,0,1,0,0,0,13500.0,3000,0,18,0,0,0,121,0,0,2,42,0,2015,0,1,1,0
3872,1758,1,0.0,3,1,0,0,0,0,3,1,1,0,21,4500.0,11,0,0,1,0,0,0,750,0,1,1,0,0,0,4500.0,2500,0,7,0,0,0,131,1,0,4,49,0,2014,0,1,0,0
3873,1870,1,25000.0,2,1,1,0,0,1,1,1,0,0,9,68000.0,4,2,0,1,0,0,0,750,0,0,3,0,0,0,43000.0,2600,1,9,0,0,0,25,0,0,1,53,0,2020,0,2,0,1
3874,1944,1,0.0,2,1,0,0,1,0,4,0,1,0,5,8000.0,4,1,0,0,0,0,0,750,0,1,1,0,0,0,8000.0,2750,0,16,0,0,0,121,0,0,1,68,0,2012,0,1,1,0
3875,341,1,0.0,1,0,2,0,0,0,1,0,0,0,29,16500.0,10,0,0,1,0,0,0,750,0,0,0,0,1,0,16500.0,3000,0,6,1,0,0,49,0,0,1,32,1,2020,0,1,0,1
3876,349,1,0.0,2,1,0,0,0,0,0,0,1,0,7,17000.0,1,1,0,1,0,0,0,750,0,1,0,0,0,0,17000.0,3000,0,15,0,0,1,226,0,0,2,69,0,2019,0,1,1,0
3877,2021,1,0.0,1,1,0,0,0,0,2,0,1,0,8,16000.0,5,1,0,1,1,0,0,750,0,1,1,0,0,0,16000.0,2800,0,4,0,0,0,31,0,0,3,47,0,2017,0,4,0,0
3878,2032,1,0.0,1,0,1,0,1,0,3,0,0,0,8,9500.0,8,0,0,0,0,0,0,750,1,0,0,0,1,0,9500.0,3000,0,7,1,0,0,106,0,0,4,45,1,2013,0,1,0,0
3879,379,0,0.0,2,1,2,0,1,0,2,0,1,0,20,8500.0,3,0,0,0,0,0,0,750,1,0,1,0,0,0,8500.0,3000,0,14,0,0,0,130,0,0,1,45,0,2017,1,1,1,0
3880,3780,1,30000.0,2,1,0,0,1,2,6,0,1,0,10,56000.0,2,2,0,0,1,0,0,750,0,1,0,0,0,0,26000.0,2950,0,10,0,0,0,82,1,0,2,68,0,2015,0,1,0,0
3881,3842,0,0.0,2,1,1,0,1,0,6,1,1,0,3,2500.0,3,0,0,0,0,0,0,750,0,1,0,0,0,0,2500.0,3000,0,16,0,0,0,236,0,0,3,63,0,2012,1,1,0,0
3882,559,0,0.0,1,1,0,0,1,0,2,1,1,0,6,6500.0,11,0,0,0,0,0,0,750,1,0,0,0,0,0,6500.0,3000,0,13,0,0,1,41,0,0,1,22,0,2015,1,1,0,0
3883,649,0,0.0,1,1,0,0,0,0,4,1,1,0,18,10500.0,1,0,0,1,0,0,0,750,0,1,0,0,0,0,10500.0,3000,0,14,0,0,0,140,0,0,3,46,0,2018,1,1,0,0
3884,750,0,0.0,1,1,2,0,0,0,4,1,1,0,15,13000.0,11,0,0,1,0,0,0,750,0,0,0,0,0,0,13000.0,3000,0,9,0,0,0,49,0,0,1,44,0,2017,1,1,0,1
3885,4090,1,0.0,3,1,1,0,1,0,1,1,0,0,3,27500.0,12,2,0,0,0,0,0,750,0,1,1,1,0,0,27500.0,3000,0,10,0,0,0,263,1,0,3,70,0,2012,0,1,0,0
3886,2570,1,0.0,2,1,3,0,0,0,2,1,1,0,3,33500.0,4,2,0,1,0,0,0,750,0,0,1,0,0,0,33500.0,3000,0,7,0,0,0,24,0,0,4,35,0,2019,0,1,0,1
3887,1064,1,10000.0,2,1,1,0,0,2,4,1,1,0,26,25000.0,7,1,0,1,0,0,0,750,0,1,1,0,0,0,15000.0,2500,0,13,0,0,0,49,1,0,1,69,0,2019,0,1,0,0
3888,4397,1,0.0,2,1,1,0,1,0,1,1,1,0,10,14000.0,12,1,0,0,0,0,0,750,0,1,2,0,0,0,14000.0,2700,0,8,0,0,0,1,0,0,1,18,0,2013,0,5,0,0
3889,1102,1,30000.0,2,1,2,0,1,1,3,1,1,0,3,67000.0,1,2,0,0,0,0,0,750,0,1,2,0,0,0,37000.0,2750,0,10,0,0,0,229,1,0,1,50,0,2018,0,1,0,0
3890,2982,1,0.0,1,0,1,0,1,0,0,0,0,0,26,7000.0,8,0,0,0,0,0,0,750,0,0,0,0,1,0,7000.0,3000,0,21,1,0,0,31,0,0,1,45,1,2014,0,2,0,1
3891,3105,0,0.0,2,1,1,1,1,0,4,0,1,0,15,3500.0,3,0,0,0,0,0,0,750,1,0,1,0,0,0,3500.0,3000,0,7,0,0,0,70,0,0,1,55,0,2005,1,1,1,0
3892,1571,0,30000.0,2,1,2,0,1,1,3,1,1,1,14,72000.0,11,2,0,0,0,0,0,750,0,1,0,0,0,0,42000.0,3000,0,14,0,0,0,106,0,0,1,63,0,2020,0,1,0,0
3893,3195,0,0.0,2,1,2,1,1,0,0,0,0,0,2,13000.0,9,0,0,0,0,0,0,750,0,1,0,1,0,0,13000.0,3000,0,5,0,0,1,39,0,0,4,50,0,2020,1,2,1,0
3894,3207,1,0.0,1,0,0,0,1,0,4,0,0,0,22,5000.0,3,0,0,0,0,0,0,750,0,1,0,0,1,0,5000.0,2600,0,16,1,0,0,45,0,0,3,64,1,2012,0,3,0,0
3895,1608,1,30000.0,3,1,0,0,1,4,4,0,1,0,6,44000.0,12,1,0,0,1,0,0,750,0,1,1,0,0,0,14000.0,3000,0,12,0,0,0,87,1,0,2,55,0,2013,0,1,0,0
3896,4966,1,0.0,3,1,3,0,1,0,4,0,1,0,26,11500.0,4,0,0,0,0,0,0,750,1,0,0,0,0,0,11500.0,3000,0,11,0,0,0,14,1,0,3,24,0,2018,0,3,1,0
3897,31,1,0.0,1,0,3,1,0,0,5,0,0,0,5,14000.0,10,0,1,1,0,0,0,750,0,0,0,0,1,0,14000.0,3000,0,8,1,0,0,4,0,0,4,48,1,2015,0,3,0,0
3898,1740,1,13500.0,2,1,2,0,0,1,4,1,1,0,1,30500.0,2,1,0,1,0,0,0,750,0,0,0,0,0,0,17000.0,3000,0,9,0,0,0,97,0,0,4,66,0,2016,0,1,0,1
3899,133,1,4500.0,2,1,3,0,1,2,5,0,1,0,28,21500.0,12,1,0,0,1,0,0,750,0,1,1,0,0,0,17000.0,3000,0,9,0,0,0,138,1,0,4,49,0,2015,0,1,0,0
3900,180,0,0.0,1,1,0,0,1,0,3,0,1,0,24,16000.0,1,0,0,0,1,0,0,750,0,1,0,0,0,0,16000.0,3000,0,9,0,0,0,80,0,0,3,25,0,2018,1,1,0,0
3901,1956,0,0.0,2,1,0,0,1,0,5,0,1,0,19,12000.0,10,0,0,0,0,0,0,750,1,0,3,0,0,0,12000.0,3000,0,9,0,0,0,106,0,0,3,54,0,2019,1,1,1,0
3902,380,1,5500.0,4,1,2,0,1,4,6,1,0,0,8,20500.0,12,1,0,0,0,0,0,750,1,0,2,1,0,0,15000.0,3000,0,14,0,0,0,55,1,0,4,43,0,2017,0,2,0,0
3903,2048,0,0.0,2,1,0,0,1,0,0,1,1,0,5,17000.0,8,0,0,0,0,0,0,750,0,1,0,0,0,0,17000.0,2900,0,11,0,0,0,44,0,0,3,39,0,2019,1,1,0,0
3904,2113,0,0.0,2,1,0,0,0,0,3,0,1,0,8,13500.0,8,0,0,1,1,0,0,750,0,1,0,0,0,0,13500.0,3000,0,5,0,0,0,262,0,0,2,58,0,2019,1,1,0,0
3905,2126,1,8000.0,2,1,0,0,1,1,3,1,0,0,13,49500.0,6,2,0,0,0,0,0,750,0,1,2,1,0,0,41500.0,2900,0,19,0,0,0,22,1,0,4,34,0,2020,0,2,0,0
3906,3823,1,0.0,3,1,3,0,1,0,6,0,1,0,17,9000.0,2,0,1,0,1,0,0,750,0,0,3,0,0,0,9000.0,3000,0,14,0,0,0,2,1,0,1,20,0,2012,0,1,0,0
3907,2248,0,0.0,2,1,0,0,1,0,5,0,1,0,21,10500.0,12,0,0,0,1,0,0,750,1,0,1,0,0,0,10500.0,3000,0,9,0,0,0,228,0,0,3,48,0,2018,1,1,0,0
3908,631,0,0.0,1,1,0,0,1,0,6,0,1,0,22,15500.0,12,0,0,0,1,0,0,750,0,1,0,0,0,0,15500.0,3000,0,15,0,0,0,173,0,0,4,64,0,2020,1,1,0,0
3909,638,0,0.0,1,1,0,0,1,0,1,1,1,0,6,10500.0,8,0,0,0,0,0,0,750,0,1,0,0,0,0,10500.0,3000,0,7,0,0,0,89,0,0,1,29,0,2019,1,1,0,0
3910,676,0,0.0,2,1,0,0,1,0,5,0,1,0,31,10500.0,8,0,0,0,0,0,0,750,0,1,1,0,0,0,10500.0,3000,0,17,0,0,0,24,0,0,2,22,0,2019,1,3,1,0
3911,4599,1,12000.0,3,1,1,0,1,1,4,0,1,0,15,31500.0,11,2,0,0,1,1,0,750,0,0,3,0,0,0,19500.0,3000,0,11,0,0,0,54,1,0,3,36,0,2011,0,2,0,0
3912,1322,1,0.0,3,1,3,0,1,0,1,0,1,0,12,18000.0,11,1,0,0,1,0,0,750,0,1,4,0,0,0,18000.0,3000,0,19,0,0,0,118,1,0,1,28,0,2018,0,1,0,0
3913,1327,0,11500.0,2,1,1,0,1,1,2,1,1,0,20,24000.0,11,1,0,0,0,0,0,750,0,1,1,0,0,0,12500.0,3000,0,12,0,0,0,188,0,1,1,62,0,2016,0,1,0,0
3914,1454,1,15000.0,3,1,0,0,0,1,3,0,1,0,19,27000.0,12,1,0,1,0,0,0,750,0,1,1,0,0,0,12000.0,3000,0,5,0,0,0,105,1,0,1,41,0,2012,0,1,1,0
3915,4913,0,0.0,1,1,0,0,1,0,1,0,1,0,15,11000.0,1,0,0,0,1,0,0,750,1,0,0,0,0,0,11000.0,3000,0,19,0,0,0,121,0,0,3,42,0,2016,1,1,0,0
3916,1656,0,0.0,1,0,2,0,1,0,2,0,0,0,21,11500.0,8,0,0,0,0,0,0,750,0,1,0,0,1,0,11500.0,3000,0,14,1,0,0,65,0,0,2,43,1,2013,1,1,0,0
3917,65,1,5500.0,2,1,0,0,1,1,4,1,1,0,16,24000.0,8,1,0,0,0,0,0,750,1,0,1,0,0,0,18500.0,2800,0,16,0,0,0,46,1,0,3,60,0,2017,0,3,0,0
3918,83,1,0.0,1,0,0,0,1,0,2,0,0,0,30,15500.0,1,1,0,0,0,0,1,750,0,1,0,0,1,0,15500.0,3000,0,10,1,0,0,112,0,0,3,36,0,2020,0,1,0,0
3919,1786,0,0.0,1,1,2,0,1,0,5,0,1,0,2,7500.0,2,0,0,0,0,0,0,750,0,0,0,0,0,0,7500.0,3000,0,8,0,0,0,81,0,0,3,42,0,2020,1,1,1,1
3920,1815,1,0.0,1,0,0,1,1,0,1,0,0,0,17,7000.0,12,0,0,0,0,0,0,750,0,1,0,0,1,0,7000.0,2750,0,13,1,0,0,52,0,0,1,58,1,2015,0,1,0,0
3921,1859,0,0.0,2,1,2,0,1,0,2,0,1,0,20,9000.0,3,0,0,0,0,0,0,750,1,0,0,0,0,0,9000.0,3000,0,11,0,0,0,19,0,0,1,40,0,2016,1,1,1,0
3922,1866,1,0.0,1,0,3,0,1,0,4,0,0,0,22,10000.0,2,0,0,0,0,0,0,750,0,1,0,0,1,0,10000.0,2550,0,0,1,0,0,140,1,0,3,56,1,2016,0,1,0,0
3923,3664,1,0.0,2,1,1,0,1,0,0,1,1,0,11,17500.0,11,1,0,0,0,0,0,750,0,1,0,0,0,0,17500.0,3000,0,9,0,0,0,40,0,0,3,68,0,2014,0,2,0,0
3924,2012,0,0.0,2,1,2,0,1,0,2,1,0,1,11,38000.0,9,2,0,0,0,0,0,750,0,1,0,0,0,0,38000.0,3000,0,17,0,1,0,20,0,0,1,23,0,2019,0,4,0,0
3925,3696,1,7500.0,3,1,2,0,1,1,2,1,1,0,20,43000.0,3,2,0,0,0,0,0,750,0,1,0,0,0,0,35500.0,3000,0,17,0,0,0,36,1,0,1,28,0,2019,0,3,0,0
3926,3712,1,22500.0,2,1,1,0,0,1,5,0,0,0,16,45000.0,2,1,0,1,1,0,0,750,0,0,3,0,0,0,22500.0,3000,1,9,0,0,0,103,0,0,3,48,0,2018,0,1,0,1
3927,400,1,0.0,1,0,0,0,1,0,5,0,0,0,23,14000.0,2,0,0,0,0,0,0,750,0,1,0,0,1,0,14000.0,3000,0,1,1,0,0,129,0,0,1,45,1,2016,0,1,0,0
3928,3821,1,0.0,3,1,3,0,0,0,1,0,1,0,12,13500.0,2,0,0,1,0,1,0,750,0,0,3,0,0,0,13500.0,2850,0,8,0,0,0,122,1,0,3,57,0,2020,0,1,1,0
3929,3901,1,0.0,3,1,1,0,1,0,0,1,0,0,16,13000.0,9,0,0,0,0,0,0,750,1,0,1,1,0,0,13000.0,3000,0,18,0,0,0,4,1,0,4,47,0,2020,0,2,0,0
3930,2286,0,0.0,1,0,1,0,0,0,1,0,0,0,1,11000.0,1,0,0,1,0,0,0,750,0,1,0,0,1,0,11000.0,3000,0,14,1,0,0,61,0,0,3,24,1,2019,1,1,0,0
3931,3965,0,0.0,1,1,0,0,1,0,0,0,1,0,28,7000.0,1,0,0,0,1,0,0,750,0,1,0,0,0,0,7000.0,3000,0,15,0,0,0,45,0,0,3,23,0,2018,1,2,0,0
3932,3979,0,0.0,1,0,0,0,1,0,4,0,0,0,19,7000.0,7,0,0,0,0,0,0,750,0,1,0,0,1,0,7000.0,3000,0,12,1,0,0,2,0,0,3,25,1,2016,1,1,0,0
3933,3980,0,0.0,2,1,3,0,1,0,1,0,1,0,11,10000.0,6,0,0,0,1,0,0,750,0,1,1,0,0,0,10000.0,3000,0,0,0,0,0,40,0,0,1,34,0,2020,1,2,0,0
3934,4047,0,0.0,2,1,0,0,1,0,5,0,0,0,13,11000.0,7,0,0,0,0,0,0,750,0,1,1,0,0,0,11000.0,3000,0,16,0,1,0,233,0,0,2,52,0,2018,1,1,1,0
3935,4073,1,0.0,1,0,1,0,1,0,1,0,0,0,2,21500.0,7,1,0,0,0,0,1,750,0,0,0,0,1,0,21500.0,3000,0,12,1,0,0,256,0,0,1,41,0,2018,0,1,0,1
3936,734,1,20500.0,3,1,1,0,1,4,4,0,1,0,7,56500.0,6,2,0,0,1,0,0,750,0,0,2,0,0,0,36000.0,3000,0,9,0,0,0,168,1,0,3,53,0,2017,0,1,0,1
3937,4076,0,0.0,1,1,2,0,1,0,0,1,0,0,25,8500.0,11,0,1,0,0,0,0,750,0,0,0,1,0,0,8500.0,3000,0,13,0,0,0,180,0,0,3,59,0,2017,1,1,0,0
3938,4121,0,0.0,1,1,0,0,1,0,0,0,1,0,14,10000.0,10,0,0,0,0,0,0,750,0,1,0,0,0,0,10000.0,2650,0,7,0,0,0,80,0,0,3,54,0,2016,1,1,1,0
3939,4125,0,0.0,2,1,2,0,0,0,3,0,1,0,12,8000.0,12,0,0,1,0,0,0,750,0,0,1,0,0,0,8000.0,3000,0,11,0,0,1,381,0,0,3,61,0,2015,1,1,1,1
3940,913,1,0.0,3,1,1,0,0,0,0,1,1,0,9,13500.0,9,0,0,1,0,0,0,750,1,0,2,0,0,0,13500.0,3000,0,16,0,0,0,144,1,0,3,51,0,2015,0,1,0,0
3941,4451,1,50000.0,4,1,1,0,1,2,6,1,1,0,24,81500.0,11,2,0,0,0,0,0,750,0,1,1,0,0,0,31500.0,2900,0,14,0,0,0,112,1,0,3,42,0,2017,0,1,0,0
3942,1189,1,0.0,2,1,1,0,1,0,3,0,1,0,18,14500.0,7,1,0,0,0,0,0,750,0,1,0,0,0,0,14500.0,3000,0,12,0,0,0,27,1,0,4,23,0,2020,0,2,1,0
3943,2896,1,0.0,1,0,1,0,0,0,2,0,0,0,10,20500.0,7,1,0,1,0,0,1,750,0,1,0,0,1,0,20500.0,3000,0,12,1,0,0,136,0,0,3,48,0,2017,0,1,0,0
3944,1277,0,0.0,2,1,0,0,1,0,4,1,1,0,4,5500.0,1,0,0,0,0,0,0,750,0,1,0,0,0,0,5500.0,3000,0,13,0,0,1,12,0,0,4,41,0,2014,1,3,0,0
3945,1576,1,7000.0,3,1,1,0,1,1,1,1,1,0,26,40500.0,11,2,0,0,0,0,0,750,0,0,0,0,0,1,33500.0,3000,0,11,0,0,0,176,1,0,4,64,0,2015,0,1,0,0
3946,1581,1,25000.0,3,1,1,0,1,1,4,1,1,0,8,61000.0,2,2,0,0,0,0,0,750,0,0,1,0,0,1,36000.0,3000,0,17,0,0,0,32,1,0,3,49,0,2019,0,2,0,0
3947,4964,0,0.0,2,1,1,0,0,0,1,1,1,0,22,10000.0,10,0,0,1,0,0,0,750,0,0,3,0,0,1,10000.0,3000,0,16,0,0,0,99,0,0,3,35,0,2018,1,1,0,0
3948,1633,0,0.0,2,1,1,0,0,0,0,1,1,0,21,13500.0,1,0,0,1,0,0,0,750,0,1,1,0,0,0,13500.0,2650,0,8,0,0,0,46,0,0,3,59,0,2019,1,2,0,0
3949,3290,0,0.0,2,1,3,0,0,0,0,0,1,0,23,11000.0,9,0,0,1,0,0,0,750,0,1,1,0,0,0,11000.0,3000,0,13,0,0,0,74,0,0,3,29,0,2019,1,1,1,0
3950,3362,1,25000.0,2,1,1,0,1,1,0,0,1,0,2,41000.0,9,1,1,0,1,0,0,750,0,0,1,0,0,0,16000.0,3000,0,8,0,0,0,85,1,0,3,32,0,2014,0,1,0,0
3951,1864,1,10500.0,3,1,2,0,1,4,6,1,0,0,6,45000.0,10,2,0,0,0,0,0,750,0,1,1,0,0,0,34500.0,3000,1,10,0,0,0,44,1,0,1,39,0,2017,0,1,0,0
3952,3540,1,0.0,1,0,0,0,1,0,0,0,0,0,15,11500.0,7,0,0,0,0,0,0,750,0,1,0,0,1,0,11500.0,3000,0,19,1,0,1,61,0,0,3,30,1,2014,0,1,0,0
3953,3596,1,0.0,2,1,1,0,1,0,4,0,0,0,5,15500.0,7,1,0,0,0,0,0,950,0,1,0,1,0,0,15500.0,2800,0,5,0,0,0,21,1,0,2,32,0,2019,0,5,1,0
3954,3629,1,0.0,3,1,0,0,1,0,5,1,1,0,19,4000.0,1,1,0,0,0,0,0,750,0,1,1,0,0,0,4000.0,2750,0,18,0,0,0,194,1,0,3,67,0,2011,0,1,0,0
3955,1970,0,0.0,2,1,2,0,1,0,0,0,1,0,1,9500.0,7,0,0,0,1,0,0,750,0,0,2,0,0,1,9500.0,3000,0,4,0,0,0,156,0,0,1,54,0,2019,1,1,0,0
3956,356,1,0.0,2,1,2,0,1,0,2,0,1,0,7,17000.0,8,1,0,0,0,0,0,750,0,0,1,0,0,0,17000.0,3000,0,20,0,0,0,95,0,0,1,41,0,2014,0,1,1,1
3957,2041,1,0.0,3,1,0,0,1,0,0,0,1,0,7,34500.0,1,2,0,0,1,0,0,750,0,1,1,0,0,0,34500.0,3000,0,21,0,0,0,86,1,0,3,26,0,2018,0,1,0,0
3958,3731,1,0.0,3,1,1,0,1,0,4,0,1,0,15,13000.0,11,0,0,0,1,0,0,750,0,0,3,0,0,1,13000.0,3000,0,17,0,0,0,58,1,0,3,26,0,2019,0,1,0,0
3959,495,0,0.0,2,1,0,0,1,0,3,0,1,0,7,17000.0,2,0,0,0,1,0,0,750,1,0,1,0,0,0,17000.0,3000,0,18,0,0,0,213,0,0,1,49,0,2020,1,1,0,0
3960,2197,1,0.0,2,1,3,0,1,0,1,0,1,0,14,18000.0,5,1,0,0,1,0,0,750,1,0,0,0,0,0,18000.0,2650,0,11,0,0,0,128,1,0,3,64,0,2019,0,1,0,0
3961,522,1,0.0,1,0,1,0,1,0,5,0,0,0,29,18000.0,6,1,0,0,0,0,1,750,0,0,0,0,1,0,18000.0,2850,0,5,1,0,0,55,0,0,3,29,0,2020,0,2,0,1
3962,564,1,3500.0,2,1,0,0,1,2,5,0,1,0,25,32500.0,5,2,0,0,0,0,0,750,0,1,0,0,0,0,29000.0,2700,0,11,0,0,0,90,0,0,1,41,0,2016,0,1,1,0
3963,2252,0,0.0,2,1,1,0,1,0,4,1,0,0,4,12500.0,1,0,0,0,0,1,0,750,0,0,2,0,0,0,12500.0,3000,1,23,0,0,0,147,0,0,1,63,0,2020,1,1,0,0
3964,603,1,0.0,1,0,2,1,0,0,3,0,0,0,28,13000.0,3,0,0,1,0,0,0,750,0,0,0,0,1,1,13000.0,3000,0,5,1,0,0,11,0,0,3,30,1,2020,0,5,0,0
3965,2374,1,20000.0,3,1,1,0,1,1,1,1,1,0,17,34500.0,12,1,0,0,0,0,0,750,0,0,1,0,0,1,14500.0,3000,0,22,0,0,3,110,1,0,4,38,0,2014,0,1,0,0
3966,4294,1,3000.0,2,1,1,0,1,2,0,1,1,0,15,16000.0,7,1,0,0,0,0,0,750,0,0,0,0,0,0,13000.0,3000,0,13,0,0,0,242,0,0,3,58,0,2017,0,1,0,1
3967,962,1,0.0,1,0,1,0,1,0,3,0,0,0,6,12500.0,6,0,0,0,0,0,0,750,0,1,0,0,1,0,12500.0,3000,0,3,1,0,0,78,0,0,3,50,1,2020,0,1,0,0
3968,2632,1,0.0,3,1,0,0,1,0,3,1,0,0,28,9000.0,2,0,0,0,0,0,0,750,0,1,1,0,0,0,9000.0,3000,0,17,0,1,0,69,1,0,4,50,0,2010,0,1,0,0
3969,983,1,0.0,2,1,0,0,1,0,0,0,1,0,30,15500.0,9,1,0,0,0,0,0,750,0,1,0,0,0,0,15500.0,3000,0,17,0,0,0,24,1,0,3,24,0,2020,0,2,1,0
3970,2650,0,0.0,2,1,0,0,1,0,2,0,1,0,7,11500.0,8,0,0,0,1,0,0,750,0,1,0,0,0,0,11500.0,3000,0,10,0,0,0,6,0,0,1,18,0,2013,1,5,0,0
3971,4538,0,0.0,1,1,0,0,0,0,1,0,1,0,3,7000.0,12,0,0,1,0,0,0,750,0,1,0,0,0,0,7000.0,3000,0,11,0,0,0,90,0,0,3,37,0,2014,1,1,1,0
3972,4592,1,15000.0,3,1,0,0,1,1,4,1,0,0,15,30000.0,11,1,0,0,0,0,0,750,0,1,1,1,0,0,15000.0,3000,0,17,0,0,0,147,1,0,3,66,0,2015,0,1,0,0
3973,4676,0,0.0,1,1,1,0,0,0,2,1,0,0,14,21000.0,8,0,0,1,0,0,0,750,0,1,0,0,0,0,21000.0,3000,0,5,0,1,0,76,0,0,3,39,0,2020,1,1,0,0
3974,4695,1,0.0,2,1,3,0,1,0,1,0,1,0,15,7000.0,10,1,0,0,1,0,0,750,0,0,0,0,0,0,7000.0,2950,0,11,0,0,0,110,0,0,3,42,0,2012,0,1,0,1
3975,1389,0,0.0,2,1,0,0,1,0,6,1,1,0,17,6500.0,3,0,0,0,0,0,0,750,0,1,0,0,0,0,6500.0,3000,0,17,0,0,0,12,0,0,3,25,0,2018,1,2,0,0
3976,3089,0,0.0,1,1,1,0,1,0,0,0,0,1,19,26500.0,8,2,0,0,1,0,0,750,0,0,0,0,0,0,26500.0,3000,0,22,0,1,0,74,0,0,3,49,0,2016,0,1,0,1
3977,3137,0,0.0,1,1,1,0,0,0,4,0,1,0,20,11000.0,9,0,0,1,0,0,0,750,1,0,0,0,0,0,11000.0,3000,0,18,0,0,0,27,0,0,3,27,0,2018,1,3,1,0
3978,1948,1,0.0,3,1,2,0,0,0,0,0,0,0,2,6500.0,9,0,0,1,1,0,0,750,0,1,2,0,0,0,6500.0,2600,0,20,0,1,0,375,1,0,4,60,0,2017,0,1,0,0
3979,322,0,3000.0,2,1,0,0,1,1,4,1,1,1,11,43500.0,1,2,0,0,0,0,0,750,0,1,0,0,0,0,40500.0,3000,0,18,0,0,0,81,0,0,3,48,0,2014,0,1,0,0
3980,4161,0,0.0,2,1,0,0,1,0,1,1,1,0,1,10000.0,10,0,0,0,0,0,0,750,0,1,0,0,0,0,10000.0,3000,0,7,0,0,0,174,0,0,3,57,0,2016,1,1,0,0
3981,994,0,0.0,2,1,0,0,1,0,6,1,1,0,18,9500.0,8,0,0,0,0,0,0,750,0,1,1,0,0,0,9500.0,3000,0,4,0,0,0,175,0,0,1,61,0,2018,1,1,0,0
