fraud,authorities_contacted_police,injury_claim,num_vehicles_involved,incident_type_collision,policy_liability,customer_gender_male,num_injuries,incident_dow,collision_type_front,driver_relationship_self,authorities_contacted_fire,incident_day,total_claim_amount,incident_month,incident_severity,policy_state_or,customer_gender_female,collision_type_rear,policy_state_id,incident_type_theft,policy_deductable,policy_state_az,policy_state_ca,num_witnesses,driver_relationship_spouse,driver_relationship_na,policy_state_nv,vehicle_claim,policy_annual_premium,driver_relationship_other,incident_hour,collision_type_na,driver_relationship_child,num_claims_past_year,months_as_customer,police_report_available,authorities_contacted_ambulance,customer_education,customer_age,incident_type_breakin,auto_year,authorities_contacted_none,num_insurers_past_5_years,collision_type_side,policy_state_wa
0,0,0.0,1,0,1,0,0,2,0,0,0,14,8500.0,12,0,0,1,0,0,0,750,0,1,0,0,0,0,8500.0,2818,0,16,0,0,0,114,0,0,3,44,0,2018,0,1,0,0
0,0,7012.582673609444,2,1,0,0,1,5,0,0,0,10,42474.834652781115,2,2,0,1,0,0,0,750,0,0,0,0,0,0,35462.25197917167,3000,0,8,0,0,0,162,0,0,3,66,0,2016,0,1,0,0
0,0,0.0,2,1,1,0,0,0,1,0,0,2,3000.0,6,0,0,1,0,0,0,750,0,0,0,0,0,0,3000.0,3000,0,7,0,0,0,160,0,0,1,42,0,2014,1,1,0,0
0,1,0.0,2,1,1,0,0,2,0,1,0,3,20000.0,2,0,0,1,0,0,0,750,0,1,1,0,0,0,20000.0,3000,0,15,0,0,0,115,0,0,3,57,0,2017,0,1,0,0
0,0,0.0,1,1,0,0,0,2,0,0,0,17,14000.0,3,0,0,1,0,0,0,750,0,1,0,0,0,0,14000.0,3000,0,15,0,0,0,59,0,0,3,48,0,2017,1,1,0,0
0,1,23231.860979904486,1,0,2,0,1,3,0,0,0,12,41000.0,11,1,0,1,0,0,0,750,0,0,1,0,0,0,17768.139020095514,2853,0,10,0,0,0,37,0,0,1,30,0,2013,0,2,0,1
0,1,7500.0,2,1,1,0,1,3,0,1,0,6,23921.809097798276,6,1,0,1,0,0,0,750,0,1,0,0,0,0,16421.809097798276,2960,0,12,0,0,0,50,0,0,1,44,0,2018,0,1,0,0
0,0,0.0,1,0,1,0,0,3,0,0,0,13,11000.0,7,0,0,1,0,0,0,750,0,0,0,0,0,0,11000.0,2622,0,19,0,0,0,82,0,0,2,37,0,2016,0,1,0,0
0,0,0.0,2,1,1,0,0,4,1,1,0,15,16000.0,2,0,0,1,0,0,0,750,0,1,1,0,0,0,16000.0,3000,0,20,0,0,0,6,0,0,3,20,0,2016,0,2,0,0
0,0,0.0,2,1,0,0,0,1,0,1,0,12,11500.0,2,0,0,1,0,0,0,750,0,1,0,0,0,0,11500.0,2719,0,19,0,0,0,20,0,0,2,29,0,2013,0,1,0,0
0,0,0.0,1,1,2,0,0,1,0,0,0,12,8000.0,3,0,0,1,0,0,0,750,0,0,0,0,0,0,8000.0,3000,0,15,0,0,0,85,0,0,3,35,0,2016,1,1,0,0
0,1,0.0,3,1,1,0,0,2,0,0,0,14,12000.0,4,0,0,1,0,0,0,750,0,0,1,0,0,0,12000.0,3000,0,6,0,0,0,79,1,0,3,31,0,2017,0,1,0,0
0,1,0.0,2,1,1,0,0,4,0,0,0,3,16500.0,2,1,0,1,0,0,0,750,0,0,0,0,0,0,16500.0,3000,0,19,0,0,0,226,0,0,3,59,0,2018,0,1,0,1
0,0,0.0,1,0,1,0,0,2,0,0,0,10,5500.0,11,0,0,1,0,0,0,750,0,0,0,0,0,0,5500.0,2788,0,14,0,0,0,20,0,0,1,20,0,2015,0,2,0,0
0,1,0.0,2,0,1,0,0,0,0,0,0,25,20000.0,7,0,0,1,0,0,0,750,0,0,1,0,0,0,20000.0,2612,0,14,0,0,0,136,0,0,3,55,0,2019,0,1,0,0
0,0,0.0,1,0,0,0,0,0,0,0,0,10,3500.0,1,0,0,1,0,0,0,750,0,1,0,0,0,0,3500.0,2988,0,16,0,0,1,125,0,0,2,58,0,2008,0,1,0,0
0,0,0.0,1,1,0,0,0,1,0,0,0,19,16500.0,9,0,0,1,0,0,0,750,1,0,1,0,0,0,16500.0,2813,0,6,0,0,0,34,0,0,3,46,0,2016,0,1,0,0
0,1,0.0,1,0,1,0,0,1,0,0,0,17,18500.0,5,1,0,1,0,0,0,750,0,1,0,0,0,0,18500.0,3000,0,13,0,0,0,35,0,0,1,33,0,2014,0,1,0,0
0,1,22116.035374399242,2,1,1,0,1,2,0,1,0,12,48744.02358293283,1,2,0,1,0,0,0,750,0,0,1,0,0,0,26627.988208533585,3000,0,7,0,0,0,71,1,0,1,28,0,2013,0,1,0,0
0,1,0.0,2,1,0,0,0,5,0,1,0,30,15500.0,8,0,0,1,1,0,0,750,0,0,1,0,0,0,15500.0,3000,0,4,0,0,0,35,1,0,1,37,0,2015,0,2,0,0
0,1,12000.0,2,1,1,0,1,4,1,1,0,17,24803.276076718204,7,1,0,1,0,0,0,750,0,0,1,0,0,0,12803.276076718204,2762,0,11,0,0,0,198,0,0,3,54,0,2011,0,1,0,0
0,1,24172.131624677826,2,1,1,0,1,2,0,1,0,21,60344.26324935565,10,2,0,1,0,0,0,750,0,0,1,0,0,0,36172.13162467783,2917,0,13,0,0,0,155,0,0,1,43,0,2019,0,1,0,0
0,1,0.0,1,0,1,0,0,1,0,0,0,9,8000.0,8,0,0,1,0,0,0,750,0,0,0,0,1,0,8000.0,3000,0,8,1,0,0,118,0,0,3,43,1,2015,0,1,0,0
0,1,0.0,1,0,0,0,0,1,0,0,0,24,16000.0,5,0,0,1,0,0,0,750,0,1,0,0,1,0,16000.0,3000,0,5,1,0,0,176,0,0,2,62,1,2017,0,1,0,0
0,1,25247.240565647546,4,1,1,0,1,0,1,1,0,6,58252.759434352454,8,2,0,1,0,0,0,750,0,1,3,0,0,0,33005.51886870491,2777,0,17,0,0,0,161,1,0,3,60,0,2015,0,1,0,0
0,0,0.0,2,1,0,0,0,4,0,0,0,16,12500.0,7,0,0,1,0,0,0,750,0,0,0,0,0,0,12500.0,3000,0,11,0,0,0,183,0,0,1,51,0,2016,0,1,0,0
0,1,0.0,2,1,0,0,0,4,0,0,0,5,15000.0,2,1,0,1,0,0,0,750,0,0,0,0,0,0,15000.0,3000,0,14,0,0,0,18,0,0,3,30,0,2015,0,2,0,0
0,0,0.0,1,0,0,0,0,1,0,0,0,10,12500.0,6,0,0,1,0,0,0,750,0,0,1,0,0,0,12500.0,3000,0,14,0,0,0,123,0,0,2,29,0,2010,0,1,0,0
0,0,0.0,2,1,0,0,0,0,0,1,0,8,14000.0,11,0,0,1,0,0,0,750,0,1,2,0,0,0,14000.0,3000,0,7,0,0,0,99,0,0,1,48,0,2018,1,1,0,0
0,1,30676.526210664695,1,0,1,0,1,2,0,0,0,25,48507.39465799852,5,1,0,1,0,0,0,750,0,0,0,0,0,0,17830.868447333825,3000,0,13,0,0,0,31,0,0,3,53,0,2019,0,2,0,0
0,1,0.0,1,0,0,0,0,0,0,0,0,20,21000.0,4,0,0,1,0,0,0,750,0,1,0,0,0,0,21000.0,2965,0,15,0,0,0,159,0,0,2,52,0,2016,0,1,0,0
0,1,0.0,1,0,0,0,0,2,0,0,0,29,10000.0,6,0,0,1,0,0,0,750,0,1,0,0,1,0,10000.0,2897,0,18,1,0,0,20,0,0,3,57,0,2015,0,1,0,0
0,1,7516.3219111058625,2,1,0,0,2,2,0,1,0,20,25548.965733317586,3,1,0,1,0,0,0,750,0,0,1,0,0,0,18032.643822211725,2993,0,19,0,0,0,47,0,0,3,22,0,2018,0,1,0,0
0,1,6274.523166352091,3,1,1,0,1,0,1,1,0,21,41183.01544423473,9,2,0,1,0,0,0,750,0,0,2,0,0,0,34908.49227788264,3000,0,2,0,0,0,186,1,0,3,63,0,2016,0,1,0,0
0,0,0.0,1,0,0,0,0,0,0,0,0,1,9000.0,3,0,0,1,0,0,0,750,0,0,1,0,0,0,9000.0,3000,0,13,0,0,0,119,0,0,3,44,0,2019,0,1,0,0
0,0,0.0,2,1,0,0,0,2,0,1,0,19,21500.0,1,0,0,1,0,0,0,750,0,1,1,0,0,0,21500.0,3000,0,16,0,0,0,94,0,0,2,36,0,2018,0,1,0,0
0,1,0.0,2,1,0,0,0,0,0,0,0,11,12500.0,2,1,0,1,0,0,0,750,0,0,0,0,0,0,12500.0,3000,0,19,0,0,0,361,1,0,2,66,0,2016,0,1,0,0
0,1,0.0,1,0,1,0,0,2,0,0,0,9,9000.0,7,0,0,1,0,0,0,750,0,1,2,0,0,0,9000.0,3000,0,17,0,0,0,93,0,0,1,45,0,2013,0,1,0,0
0,1,6525.631158365564,3,1,1,0,3,2,0,0,0,23,31525.631158365562,6,2,0,1,0,0,0,750,0,1,1,0,0,0,25000.0,2863,0,10,0,0,0,95,1,0,3,56,0,2014,0,1,0,0
0,1,11454.8944717393,3,1,1,0,2,3,0,1,0,20,51727.44723586965,10,2,0,1,1,0,0,750,0,0,2,0,0,0,40272.55276413035,3000,0,19,0,0,0,34,1,0,2,28,0,2018,0,2,0,1
0,1,0.0,1,0,0,0,0,2,0,0,0,10,25500.0,11,1,0,1,0,0,0,750,0,0,0,0,0,0,25500.0,3000,0,9,0,0,0,68,0,0,3,46,0,2015,0,1,0,0
0,1,4886.295252069311,2,1,0,0,1,2,1,0,0,15,25613.70474793069,7,2,0,1,0,0,0,750,0,1,0,0,0,0,20727.40949586138,2920,0,11,0,0,0,35,0,0,4,37,0,2011,0,1,0,0
0,1,0.0,1,0,0,0,0,4,0,0,0,15,8500.0,7,0,0,1,0,0,0,750,0,1,0,0,1,0,8500.0,3000,0,17,1,0,0,36,0,0,2,40,1,2011,0,1,0,0
0,0,0.0,1,1,1,0,0,1,0,1,0,13,10000.0,1,0,0,1,0,0,0,750,1,0,0,0,0,0,10000.0,3000,0,12,0,0,0,206,0,0,1,63,0,2017,0,1,0,0
0,0,0.0,2,1,3,0,0,4,0,0,0,22,15500.0,3,0,0,1,0,0,0,750,0,1,0,0,0,0,15500.0,2837,0,11,0,0,0,67,0,0,4,49,0,2017,0,1,0,0
0,1,25902.322686559884,2,1,1,0,2,2,0,1,0,12,62225.58067163997,2,2,0,1,0,0,0,750,0,0,1,0,0,0,36323.25798508009,3000,0,11,0,0,0,145,0,0,0,34,0,2018,0,1,0,0
0,1,31161.299517414154,3,1,0,0,3,1,0,1,0,8,45887.09983913805,7,1,0,1,0,0,0,750,0,0,2,0,0,0,14725.800321723898,3000,0,6,0,0,0,53,1,0,1,40,0,2011,0,1,0,0
0,1,11547.705896820118,2,1,1,0,3,3,0,1,0,12,29500.0,3,2,0,1,0,0,0,750,0,0,1,0,0,0,17952.29410317988,2822,0,12,0,0,0,113,1,0,3,44,0,2009,0,1,1,0
0,0,0.0,1,0,0,0,0,2,0,0,0,15,9000.0,10,0,0,1,0,0,0,750,0,0,1,0,0,0,9000.0,3000,0,13,0,0,0,73,0,0,2,39,0,2015,0,1,0,0
0,1,17428.42363257381,2,1,1,0,1,3,0,1,0,15,31785.684726514763,8,1,0,1,0,0,0,750,0,0,3,0,0,0,14357.261093940951,2714,0,12,0,0,0,53,1,0,2,28,0,2009,0,1,0,0
0,1,15000.0,1,0,0,0,1,2,0,0,0,9,33859.04037247823,9,1,0,1,0,0,0,750,0,1,0,0,0,0,18859.04037247823,3000,0,16,0,0,0,26,0,0,1,32,0,2017,0,4,0,0
0,0,6500.0,3,1,2,0,2,1,0,1,0,11,47503.718128241875,8,2,0,1,0,0,0,750,0,0,2,0,0,0,41003.718128241875,2966,0,11,0,0,0,179,0,0,2,61,0,2020,0,1,1,0
0,0,0.0,3,0,1,0,0,3,0,0,0,30,12000.0,8,0,0,1,0,0,0,750,0,1,1,0,0,0,12000.0,3000,0,9,0,0,0,56,0,0,3,37,0,2017,0,1,0,0
0,0,0.0,2,1,0,0,0,4,0,1,0,9,18000.0,3,1,0,1,0,0,0,750,0,1,1,0,0,0,18000.0,3000,0,19,0,0,0,62,0,0,1,30,0,2016,0,1,0,0
0,1,0.0,2,1,1,0,0,2,1,0,0,9,18500.0,2,1,0,1,0,0,0,750,0,1,1,0,0,0,18500.0,2958,0,8,0,0,0,113,0,0,2,66,0,2018,0,1,0,0
0,0,0.0,2,1,1,0,0,5,0,1,0,18,8500.0,1,0,0,1,0,0,0,750,0,0,2,0,0,0,8500.0,3000,0,12,0,0,0,83,0,0,2,64,0,2015,0,1,0,0
0,0,0.0,1,0,1,0,0,1,0,0,0,22,19000.0,3,0,0,1,0,0,0,750,0,0,1,0,0,0,19000.0,3000,0,12,0,0,0,86,0,0,1,46,0,2018,0,1,0,0
0,0,0.0,1,1,1,0,0,4,1,1,0,24,21500.0,8,1,0,1,0,0,0,750,0,0,0,0,0,0,21500.0,3000,0,15,0,0,0,50,0,0,1,28,0,2015,0,1,0,0
0,0,319.5447976235005,1,1,0,0,0,2,0,1,0,16,28713.029865082335,11,2,0,1,0,0,0,750,0,0,0,0,0,0,28393.485067458834,2886,0,7,0,0,0,15,0,0,2,27,0,2016,0,4,0,0
0,0,0.0,1,1,1,0,0,2,0,1,0,10,28000.0,6,2,0,1,0,0,0,750,0,0,0,0,0,0,28000.0,2960,0,5,0,0,0,36,0,0,3,48,0,2014,0,1,0,0
0,1,2822.0133131025736,2,1,1,0,1,2,1,1,0,13,17855.97337379485,6,1,0,1,0,0,0,750,0,1,0,0,0,0,15033.96006069228,2964,0,14,0,0,0,130,0,0,2,50,0,2017,0,1,0,0
0,1,0.0,2,1,0,0,0,0,0,0,0,9,16000.0,9,1,0,1,1,0,0,750,0,1,2,0,0,0,16000.0,2991,0,3,0,0,0,53,1,0,3,38,0,2016,0,1,0,0
0,1,4984.974290920015,2,1,2,0,2,0,0,1,0,5,18293.989716368007,2,1,0,1,0,0,0,750,0,1,0,0,0,0,13309.015425447991,3000,0,8,0,0,0,105,0,0,1,55,0,2017,0,1,0,0
0,1,25000.0,3,1,1,0,1,1,0,1,0,19,58751.37203484266,7,2,0,1,0,0,0,750,0,1,3,0,0,0,33751.37203484266,3000,0,15,0,0,0,83,1,0,3,45,0,2017,0,2,0,0
0,0,0.0,2,1,1,0,0,1,0,1,0,22,15000.0,9,0,0,1,0,0,0,750,0,0,0,0,0,0,15000.0,3000,0,12,0,0,0,196,0,0,1,46,0,2016,0,1,1,0
0,0,7372.135700022476,2,1,0,0,1,1,0,1,0,12,21372.135700022478,9,0,0,1,0,0,0,750,0,0,0,0,0,0,14000.0,3000,0,11,0,0,0,26,0,0,3,56,0,2018,0,1,0,0
0,0,0.0,1,1,0,0,0,3,0,1,0,24,17000.0,7,0,0,1,0,0,0,750,0,0,0,0,0,0,17000.0,3000,0,13,0,0,0,83,0,0,1,46,0,2016,0,1,0,0
0,0,0.0,1,0,0,0,0,4,0,0,0,6,5500.0,9,0,0,1,0,0,0,750,0,1,0,0,0,0,5500.0,2975,0,17,0,0,0,49,0,0,2,24,0,2013,1,2,0,0
0,1,0.0,1,0,0,0,0,1,0,0,0,21,15000.0,7,1,0,1,0,0,0,750,0,0,0,0,0,0,15000.0,3000,0,10,0,0,0,132,0,0,3,44,0,2014,0,1,0,0
0,0,0.0,2,1,0,0,0,0,0,1,0,14,20000.0,5,0,0,1,0,0,0,750,0,1,0,0,0,0,20000.0,3000,0,2,0,0,0,126,0,0,1,35,0,2018,0,1,0,0
0,1,0.0,2,1,1,0,0,4,1,1,0,7,19500.0,10,1,0,1,0,0,0,750,0,1,1,0,0,0,19500.0,3000,0,5,0,0,0,165,0,0,3,41,0,2019,0,1,0,0
0,1,25000.0,2,1,1,0,1,5,0,0,0,14,63010.555950407885,5,2,0,1,0,0,0,750,0,1,1,0,0,0,38010.555950407885,3000,0,17,0,0,0,69,1,0,3,58,0,2016,0,2,0,0
0,1,0.0,1,0,0,0,0,3,0,0,0,7,20500.0,5,1,0,1,0,0,0,750,0,1,0,0,0,0,20500.0,3000,0,12,0,0,0,87,0,0,2,70,0,2018,0,1,0,0
0,0,0.0,1,0,0,0,0,2,0,0,0,7,2627.746672327802,8,0,0,1,0,0,0,750,0,1,0,0,0,0,2627.746672327802,2712,0,10,0,0,0,94,0,0,3,46,0,2012,0,1,0,0
0,1,15000.0,1,0,0,0,1,0,0,0,0,13,33526.68102290019,1,1,0,1,0,0,0,750,0,1,0,0,0,0,18526.681022900197,2668,0,17,0,0,0,74,0,0,1,55,0,2017,0,1,0,0
0,0,0.0,2,1,0,0,0,3,0,1,0,15,14500.0,6,0,0,1,0,0,0,750,0,1,1,0,0,0,14500.0,3000,0,11,0,0,0,58,0,0,4,33,0,2017,0,1,0,0
0,1,7500.0,2,1,1,0,1,1,0,1,0,3,23624.635246500326,5,1,0,1,0,0,0,750,0,1,2,0,0,0,16124.635246500326,2812,0,10,0,0,0,152,1,0,1,66,0,2016,0,1,0,0
0,1,13836.97110817396,3,1,1,0,1,1,0,1,0,5,21278.99036939132,10,1,0,1,0,0,0,750,0,0,0,0,0,0,7442.0192612173605,2977,0,10,0,0,0,69,1,0,1,39,0,2008,0,1,0,0
0,0,0.0,1,1,0,0,0,0,0,1,0,13,11500.0,5,0,0,1,0,0,0,750,0,1,0,0,0,0,11500.0,2744,0,12,0,0,0,11,0,0,2,34,0,2014,0,2,0,0
0,1,0.0,2,1,0,0,0,1,0,0,0,25,24500.0,6,1,0,1,0,0,0,750,0,0,2,0,0,0,24500.0,3000,0,15,0,0,0,7,1,0,3,23,0,2019,0,1,0,0
0,0,0.0,1,1,0,0,0,2,0,0,0,8,17500.0,7,0,0,1,0,0,0,750,0,1,0,0,0,0,17500.0,3000,0,3,0,0,0,91,0,0,3,42,0,2018,1,1,0,0
0,1,0.0,1,0,2,0,0,3,0,0,0,19,8000.0,2,0,0,1,0,0,0,750,0,0,0,0,1,0,8000.0,3000,0,13,1,0,0,77,0,0,2,46,1,2013,0,1,0,1
0,0,0.0,1,0,0,0,0,4,0,0,0,28,9000.0,6,0,0,1,0,0,0,750,0,0,0,0,0,0,9000.0,3000,0,16,0,0,0,105,0,0,3,39,0,2013,0,1,0,0
0,0,0.0,2,1,0,0,0,1,0,0,0,10,6500.0,8,0,0,1,0,0,0,750,0,1,0,0,0,0,6500.0,3000,0,9,0,0,0,104,0,0,1,59,0,2016,0,1,0,0
0,0,0.0,1,1,0,0,0,1,0,0,0,20,16500.0,8,0,0,1,0,0,0,750,1,0,1,0,0,0,16500.0,2818,0,7,0,0,0,42,0,0,3,47,0,2016,0,1,0,0
0,0,15000.0,2,1,0,0,1,2,0,1,0,15,38677.54522884752,4,2,0,1,0,0,0,750,0,0,1,0,0,0,23677.545228847524,3000,0,15,0,0,0,286,0,0,0,43,0,2013,0,1,0,0
0,1,21890.83486669861,3,1,2,0,1,1,0,0,0,26,58192.14417145595,9,2,0,1,0,0,0,750,0,0,1,0,0,0,36301.30930475734,2960,0,15,0,0,0,141,1,0,2,58,0,2018,0,1,0,0
0,0,1813.1840560494088,1,0,1,0,0,4,0,0,0,24,6406.592028024705,11,0,0,1,0,0,0,750,0,1,0,0,0,0,4593.407971975295,3000,0,20,0,0,0,25,0,0,2,22,0,2013,1,2,0,0
0,0,0.0,2,1,1,0,0,2,1,1,0,10,14000.0,9,0,0,1,0,0,0,750,0,0,1,0,0,0,14000.0,3000,0,8,0,0,0,115,0,0,2,44,0,2018,1,1,0,0
0,0,25391.21854608903,2,1,1,0,1,4,0,1,0,15,54391.21854608903,3,2,0,1,0,0,0,750,0,0,1,0,0,0,29000.0,3000,0,11,0,0,0,87,0,0,3,65,0,2015,0,1,0,0
0,0,0.0,2,1,1,0,0,2,1,0,1,11,27500.0,10,2,0,1,0,0,0,750,0,1,1,0,0,0,27500.0,3000,0,15,0,0,0,145,0,0,3,55,0,2013,0,1,0,0
0,1,150100.9672275216,2,1,3,0,2,2,0,0,0,26,164724.82280978456,5,1,0,1,0,0,0,750,0,0,0,0,0,0,14623.855582262935,3000,0,9,0,0,0,261,0,0,4,53,0,2017,0,1,1,0
0,0,0.0,1,0,2,0,0,0,0,0,0,27,16500.0,4,0,0,1,0,0,0,750,0,1,0,0,0,0,16500.0,3000,0,5,0,0,0,91,0,0,2,48,0,2018,1,1,0,0
0,0,0.0,2,1,0,0,0,2,0,0,0,22,14000.0,9,0,0,1,0,0,0,750,0,0,1,0,0,0,14000.0,3000,0,12,0,0,0,69,0,0,1,27,0,2014,0,1,0,0
0,0,0.0,1,0,2,0,0,3,0,0,0,3,11000.0,6,0,0,1,0,0,0,750,0,0,1,0,0,0,11000.0,3000,0,19,0,0,0,33,0,0,3,52,0,2017,0,1,0,0
0,1,0.0,2,1,1,0,0,2,0,0,0,20,19500.0,5,1,0,1,0,0,0,750,0,1,2,0,0,0,19500.0,3000,0,6,0,0,0,147,0,0,3,51,0,2020,0,1,0,0
0,0,0.0,1,0,0,0,0,4,0,0,0,13,8500.0,12,0,0,1,0,0,0,750,0,0,0,0,0,0,8500.0,2667,0,14,0,0,0,38,0,0,2,23,0,2012,0,2,0,0
0,1,17814.557155945782,2,1,0,0,1,4,0,1,0,8,31608.31837482616,7,1,0,1,0,0,0,750,0,0,2,0,0,0,13793.761218880378,2509,0,7,0,0,0,110,1,0,3,36,0,2006,0,1,0,0
0,0,0.0,1,1,2,0,0,1,1,0,0,9,8000.0,1,0,0,1,0,0,0,750,0,0,0,0,0,0,8000.0,2979,0,18,0,0,0,75,0,0,2,41,0,2019,1,1,0,0
0,1,25000.0,3,1,1,0,1,1,1,1,0,6,35239.90473837422,5,1,0,1,0,0,0,750,0,0,3,0,0,0,10239.904738374224,3000,0,12,0,0,0,78,1,0,3,28,0,2012,0,1,0,0
0,1,0.0,1,0,2,0,0,1,0,0,0,13,9000.0,4,0,0,1,0,0,0,750,0,1,1,0,0,0,9000.0,3000,0,14,0,0,0,102,0,0,2,43,0,2015,0,1,0,0
0,0,0.0,1,1,1,0,0,3,0,1,0,16,29221.089904035398,8,2,0,1,0,0,0,750,0,1,0,0,0,0,29221.089904035398,3000,0,7,0,0,0,63,0,0,1,53,0,2016,0,1,0,0
0,1,0.0,2,1,0,0,0,1,0,1,0,24,12000.0,8,0,0,1,0,0,0,750,0,1,2,0,0,0,12000.0,3000,0,10,0,0,0,85,0,0,1,32,0,2018,0,1,0,0
0,1,50000.0,3,1,1,0,2,4,0,1,0,15,60932.63430680412,5,1,0,1,0,0,0,750,0,0,1,0,0,0,10932.634306804119,2570,0,17,0,0,0,72,0,0,3,51,0,2011,0,1,0,1
0,0,0.0,1,0,1,0,0,1,0,0,0,7,15500.0,8,0,0,1,0,0,0,750,0,0,0,0,0,0,15500.0,3000,0,3,0,0,0,61,0,0,4,34,0,2013,0,1,0,0
0,1,14948.593170482309,2,1,0,0,1,5,1,0,0,14,36051.40682951769,9,1,0,1,0,0,0,750,0,1,0,0,0,0,21102.813659035382,2910,0,16,0,0,0,116,0,0,3,38,0,2019,0,1,0,0
0,1,6831.145793322314,3,1,1,0,1,0,0,0,0,16,42662.29158664463,2,2,0,1,0,0,0,750,0,0,0,0,0,0,35831.145793322314,3000,0,5,0,0,1,186,1,0,3,58,0,2014,0,1,0,0
0,1,0.0,2,1,0,0,0,2,0,0,0,2,13000.0,8,1,0,1,0,0,0,750,0,1,0,0,0,0,13000.0,3000,0,10,0,0,0,188,0,0,2,58,0,2013,0,1,0,0
0,0,0.0,1,1,0,0,0,1,0,0,0,25,11500.0,2,0,0,1,0,0,0,750,0,0,1,0,0,0,11500.0,3000,0,11,0,0,0,74,0,0,2,33,0,2017,1,1,0,0
0,0,0.0,2,1,0,0,0,5,1,1,0,7,3500.0,11,0,0,1,0,0,0,750,0,1,1,0,0,0,3500.0,2998,0,9,0,0,0,50,0,0,3,23,0,2012,0,1,0,0
0,0,0.0,2,1,1,0,0,2,0,0,0,10,27500.0,10,2,0,1,0,0,0,750,0,1,1,1,0,0,27500.0,3000,0,15,0,0,0,90,0,0,2,51,0,2013,0,1,0,0
0,0,0.0,2,1,0,0,0,5,1,1,0,12,11000.0,5,0,0,1,0,0,0,750,0,1,0,0,0,0,11000.0,3000,0,13,0,0,0,103,0,0,2,45,0,2017,1,1,0,0
0,0,0.0,2,1,1,0,0,3,0,0,0,12,9500.0,11,0,0,1,0,0,0,750,0,1,1,0,0,0,9500.0,2973,0,9,0,0,0,165,0,0,3,44,0,2013,0,1,0,0
0,0,0.0,1,0,1,0,0,4,0,0,0,8,15500.0,8,0,0,1,0,0,0,750,0,0,0,0,0,0,15500.0,3000,0,4,0,0,0,28,0,0,3,37,0,2019,0,2,0,0
0,1,0.0,2,0,1,0,0,5,0,0,0,5,15500.0,4,0,0,1,0,0,0,750,0,0,0,0,0,0,15500.0,2899,0,6,0,0,0,52,0,0,4,48,0,2014,0,1,0,0
0,1,7532.244122896611,3,1,1,0,1,5,0,1,0,29,38048.366184344915,3,2,0,1,0,0,0,750,0,0,1,0,0,0,30516.122061448306,2890,0,12,0,0,0,197,1,0,1,58,0,2017,0,1,0,0
0,0,0.0,2,1,1,0,0,2,0,0,0,15,1000.0,11,0,0,1,0,0,0,750,0,0,1,0,0,0,1000.0,2978,0,20,0,0,0,128,0,0,1,47,0,2004,0,1,0,0
0,1,0.0,1,0,0,0,0,3,0,0,0,16,12500.0,8,0,0,1,0,0,0,750,0,1,0,0,0,0,12500.0,2788,0,10,0,0,0,28,0,0,3,43,0,2012,0,3,0,0
0,1,7500.0,2,1,2,0,2,3,0,1,0,4,41609.595498128314,5,2,0,1,0,0,0,750,0,0,0,0,0,0,34109.595498128314,3000,0,11,0,0,0,134,1,0,3,65,0,2017,0,1,0,0
0,0,0.0,2,1,0,0,0,4,0,1,0,10,19500.0,6,0,0,1,0,0,0,750,0,0,1,0,0,0,19500.0,2968,0,2,0,0,0,259,0,0,2,46,0,2018,0,1,0,0
0,0,0.0,1,0,0,0,0,0,0,0,0,22,6500.0,11,0,0,1,0,0,0,750,0,0,1,0,0,0,6500.0,3000,0,16,0,0,0,111,0,0,1,48,0,2017,0,1,0,0
0,0,0.0,1,1,2,0,0,2,0,0,0,16,8000.0,1,0,0,1,0,0,0,750,0,0,0,0,0,0,8000.0,3000,0,19,0,0,0,62,0,0,3,57,0,2018,1,1,0,0
0,0,0.0,2,1,1,0,0,6,1,1,0,27,14000.0,8,0,0,1,0,0,0,750,0,0,0,0,0,0,14000.0,3000,0,3,0,0,0,121,0,0,1,57,0,2017,0,1,0,1
0,1,0.0,2,0,0,0,0,5,0,0,0,14,22000.0,7,0,0,1,0,0,0,750,0,0,1,0,0,0,22000.0,2958,0,18,0,0,0,82,0,0,3,32,0,2018,0,1,0,0
0,0,10484.516797579321,2,1,0,0,1,1,0,1,0,14,33176.988801613785,4,1,0,1,0,0,0,750,0,0,2,0,0,0,22692.472004034465,2951,0,12,0,0,0,23,0,0,1,24,0,2016,0,3,0,0
0,1,30000.0,2,1,0,0,2,1,0,1,0,2,45491.234471244985,4,1,0,1,0,0,0,750,0,1,1,0,0,0,15491.234471244985,3000,0,5,0,0,0,34,1,0,1,45,0,2008,0,1,0,0
0,1,25000.0,2,1,1,0,1,2,0,1,0,14,57530.32631321822,3,2,0,1,0,0,0,750,0,0,0,0,0,0,32530.32631321822,3000,0,10,0,0,0,69,0,0,3,33,0,2017,0,1,0,0
0,0,0.0,2,1,2,0,0,5,0,1,0,6,37656.13401802058,9,2,0,1,0,0,0,750,0,1,1,0,0,0,37656.13401802058,3000,0,12,0,0,0,85,0,0,2,62,0,2017,0,1,0,0
0,0,0.0,1,1,1,0,0,4,1,1,0,18,7500.0,2,0,0,1,0,0,0,750,0,0,0,0,0,0,7500.0,2869,0,10,0,0,0,25,0,0,3,44,0,2015,1,1,0,0
